screen_name,relevant_total,irrelevant_total,friends_count,friends_percentile,followers_count,followers_percentile,statuses_count,statuses_percentile,created_at,relevant_user_gets_retweeted,relevant_user_retweets,relevant_percent_user_gets_retweeted,relevant_percent_user_retweets,irrelevant_user_gets_retweeted,irrelevant_user_retweets,irrelevant_percent_user_gets_retweeted,irrelevant_percent_user_retweets
Evanchill,23,14,147,0.991403563613629,12601,0.991403563613629,2000,0.991403563613629,2009-02-23 18:08:56,14,0,0.608695652173913,0.0,6,0,0.428571428571429,0.0
Dima_Khatib,195,143,535,0.992106908408878,14366,0.992106908408878,12998,0.992106908408878,2010-10-12 13:20:38,167,0,0.856410256410256,0.0,45,0,0.314685314685315,0.0
ajimran,n/a,3,82,0.811425445451704,647,0.811399395644472,271,0.811425445451704,2009-05-27 10:04:32,"","",n/a,n/a,0,0,0.0,0.0
AymanM,10,7,118,0.993591747421069,18694,0.993591747421069,2316,0.993591747421069,2009-03-10 13:00:00,9,0,0.9,0.0,2,0,0.285714285714286,0.0
nolanjazeera,2,20,164,0.993956444722309,19967,0.993956444722309,1182,0.993956444722309,2009-11-25 15:35:26,2,0,1.0,0.0,14,0,0.7,0.0
Marwa_Alasar,n/a,n/a,53,0.89900489736376,1250,0.89900489736376,120,0.89900489736376,2009-05-25 08:15:27,"","",n/a,n/a,"","",n/a,n/a
RawyaRageh,n/a,7,59,0.970146920912785,3544,0.970146920912785,336,0.970146920912785,2010-10-21 20:39:10,"","",n/a,n/a,7,0,1.0,0.0
SherineT,n/a,2,169,0.989762425758049,10049,0.989762425758049,1190,0.989762425758049,2009-03-16 09:31:14,"","",n/a,n/a,2,0,1.0,0.0
adamakary,22,4,41,0.940215692403876,1969,0.940215692403876,542,0.940215692403876,2010-08-26 18:29:19,21,0,0.954545454545455,0.0,1,0,0.25,0.0
glcarlstrom,n/a,4,407,0.980123997082422,5209,0.980123997082422,9881,0.980123997082422,2008-04-09 22:23:15,"","",n/a,n/a,2,0,0.5,0.0
