screen_name,relevant_total,irrelevant_total,friends_count,friends_percentile,followers_count,followers_percentile,statuses_count,statuses_percentile,created_at,relevant_user_gets_retweeted,relevant_user_retweets,relevant_percent_user_gets_retweeted,relevant_percent_user_retweets,irrelevant_user_gets_retweeted,irrelevant_user_retweets,irrelevant_percent_user_gets_retweeted,irrelevant_percent_user_retweets
Evanchill,35,26,147,0.991403563613629,12601,0.991403563613629,2000,0.991403563613629,2009-02-23 18:08:56,24,0,0.685714285714286,0.0,14,0,0.538461538461538,0.0
Dima_Khatib,128,62,535,0.992106908408878,14366,0.992106908408878,12998,0.992106908408878,2010-10-12 13:20:38,102,0,0.796875,0.0,19,0,0.306451612903226,0.0
ajimran,n/a,4,82,0.811425445451704,647,0.811399395644472,271,0.811425445451704,2009-05-27 10:04:32,"","",n/a,n/a,2,0,0.5,0.0
AymanM,2,5,118,0.993591747421069,18694,0.993591747421069,2316,0.993591747421069,2009-03-10 13:00:00,2,0,1.0,0.0,1,0,0.2,0.0
nolanjazeera,n/a,17,164,0.993956444722309,19967,0.993956444722309,1182,0.993956444722309,2009-11-25 15:35:26,"","",n/a,n/a,13,0,0.764705882352941,0.0
Marwa_Alasar,n/a,3,53,0.89900489736376,1250,0.89900489736376,120,0.89900489736376,2009-05-25 08:15:27,"","",n/a,n/a,2,0,0.666666666666667,0.0
RawyaRageh,1,13,59,0.970146920912785,3544,0.970146920912785,336,0.970146920912785,2010-10-21 20:39:10,1,0,1.0,0.0,11,0,0.846153846153846,0.0
SherineT,n/a,6,169,0.989762425758049,10049,0.989762425758049,1190,0.989762425758049,2009-03-16 09:31:14,"","",n/a,n/a,6,0,1.0,0.0
adamakary,60,25,41,0.940215692403876,1969,0.940215692403876,542,0.940215692403876,2010-08-26 18:29:19,49,0,0.816666666666667,0.0,11,0,0.44,0.0
glcarlstrom,n/a,9,407,0.980123997082422,5209,0.980123997082422,9881,0.980123997082422,2008-04-09 22:23:15,"","",n/a,n/a,5,0,0.555555555555556,0.0
AlanFisher,1,70,242,0.975669480045848,4357,0.975669480045848,11661,0.975669480045848,2009-01-23 19:33:31,0,0,0.0,0.0,38,0,0.542857142857143,0.0
abdu,22,114,618,0.934041888090028,1811,0.934041888090028,4305,0.934041888090028,2007-05-03 13:45:19,21,0,0.954545454545455,0.0,87,0,0.763157894736842,0.0
abdullahmussa,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"","",n/a,n/a,"","",n/a,n/a
IvanCNN,n/a,2,23,0.987600291757841,8374,0.987600291757841,1101,0.987600291757841,2009-10-26 05:08:15,"","",n/a,n/a,0,0,0.0,0.0
BenCNN,27,46,226,0.995232885276649,25922,0.995232885276649,1946,0.995232885276649,2009-10-19 12:42:46,27,0,1.0,0.0,44,0,0.956521739130435,0.0
arwadamonCNN,n/a,n/a,230,0.972725851828696,3852,0.972725851828696,1425,0.972725851828696,2008-11-11 23:14:48,"","",n/a,n/a,"","",n/a,n/a
AndersonCooper,n/a,n/a,56,0.999426904240909,903832,0.999426904240909,10091,0.999426904240909,2008-06-24 22:37:59,"","",n/a,n/a,"","",n/a,n/a
HalaGorani,2,16,394,0.992862352818589,16589,0.992862352818589,2228,0.992862352818589,2009-03-19 16:41:46,2,0,1.0,0.0,12,0,0.75,0.0
fpleitgenCNN,n/a,n/a,61,0.96165468375534,2855,0.96165468375534,1598,0.96165468375534,2009-03-10 08:56:34,"","",n/a,n/a,"","",n/a,n/a
SaadAbedine,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"","",n/a,n/a,"","",n/a,n/a
